transaction_amount,customer_age,account_balance,transaction_hour,merchant_risk_score,failed_login_attempts,transaction_region,customer_type,payment_mode,card_type,fraud_flag
2.5612861598876298,1.636407224155089,0.7910262140848158,-0.260970968620541,0.4624297468691438,-0.1094972116165737,East,Corporate,Distributor,Premium,1
-2.119138857026294,-0.4541964260612955,0.8535652920691317,2.274765570020581,-1.795632837412123,-2.536266313201386,North,Corporate,Distributor,Standard,0
-1.784934344842286,0.060267390150014,-0.358163332675305,0.7393834226126823,0.5046638939539788,-0.0004880156934493,East,Corporate,Online,Basic,0
0.1781626721067497,-2.2049674487194006,0.2415484034942676,-1.3202530161904242,-0.1861788474312951,-0.1959984199750007,South,Consumer,Distributor,Premium,0
-3.460491940694625,1.538183044268406,1.619887377038731,2.640652910775256,0.694597800256284,-0.581734359120902,North,Home Office,Retail,Standard,0
0.9908293662545826,0.4281529320187226,1.0183406220313262,-0.0582185401975184,-1.4957221429645586,0.6095522135399924,North,Consumer,Distributor,Basic,1
-0.5239393569748794,-0.1493666233122736,-0.1889990167872832,-0.364901325496509,1.2157919409019289,0.4502359241762466,South,Home Office,Distributor,Premium,0
0.5042755551518184,1.539697571414285,2.081311650880466,0.340034785341576,-1.8865009298502848,2.0741662519510022,East,Home Office,Distributor,Premium,1
-4.248615752219831,,-1.1320511301149396,3.5906902499881364,-0.1723365925138742,-1.7741143294768706,North,Corporate,Retail,Basic,0
-0.717175365450953,-1.2512373307100189,0.7843353801268279,0.4140052192354753,-1.5750534557775229,-1.0157557311869947,South,Home Office,Online,Standard,0
-2.42995626479863,1.057915925278948,-0.4587610601138488,0.9465952829865026,-0.3794689437404049,2.229295443398226,West,Consumer,Online,Standard,1
-3.7924835957188474,0.0639550726939343,-1.5587122548384995,1.609166555399229,-2.281078420470041,1.9193555647699443,,Corporate,Online,Standard,1
-1.8906409966015452,1.2533058079898076,1.0593629551852666,0.9653428319878764,-1.454923239369316,2.552011485639251,East,Corporate,Retail,Basic,1
0.33594915607058,1.2273525513951524,-0.1853463496540018,-0.4643264031416126,-0.870626954086198,3.0514170477428766,East,Home Office,Retail,Standard,1
1.1024121322216052,1.7401762376809091,1.3829698469273344,0.2881414854430296,-2.1295364120887434,1.9830906186128596,South,Home Office,Distributor,,1
-1.5364377369117963,1.259222736698401,0.2604097998611457,0.6935147056268496,0.5173670477331596,1.5714007249595972,West,Corporate,Distributor,Premium,1
-4.063127059424565,-2.5194242306700394,1.1948832020984037,-0.5081638215287326,0.8499037938788804,1.4520908538305677,West,Home Office,Distributor,Basic,0
-1.7385270473685035,2.221916571449161,-0.4278487007116193,3.300044953640082,0.1825615288118756,-2.7010319252727983,West,Home Office,Distributor,Standard,0
-1.187245667673091,0.1415343951446693,-1.0041036124306766,0.4879777902556592,,0.1398546850297388,East,Corporate,Online,Basic,0
-2.567388756494818,0.9543608272871617,0.0130326587683033,1.8859983880693223,0.7694659740247694,-0.6916368288140402,North,Home Office,Distributor,Premium,0
-0.3208914064874225,0.4139743468347898,0.4404755437577177,-0.1939712077948434,1.3210201995566146,0.5808978731012777,West,Corporate,Retail,Basic,0
0.7458257735533607,0.5234822737109208,-0.5917634091877501,-0.3594503410434506,-0.4288352298316416,1.0538984749114335,North,Home Office,Distributor,Basic,1
-4.229904913152834,-1.7076983804215704,0.5567516270211894,1.4510666238000085,-0.9490027733722536,-0.6443467295321641,East,Consumer,Retail,Premium,0
-0.5620768073445022,-1.5240291443781606,1.5592150487619525,-0.8047816117218745,-0.2963978186264006,0.4698481447885596,South,Corporate,Distributor,Premium,0
0.9796386593783194,0.7210811090576499,-0.8109094109929795,0.0363366808564187,-0.1816683279165574,0.0026186231953756,East,Consumer,Online,Basic,1
-1.412415494492684,-0.7044821120033246,-0.6884503234304674,1.018085890673842,-1.6306675271677422,-0.8364720602781816,East,Home Office,Distributor,Premium,0
-0.4735246616241221,2.2271549000171227,0.5052890404803658,1.613482616596834,0.2025222660961221,-0.1444601537486889,East,Home Office,Online,Premium,1
-0.7583745516419208,-0.6728452722997502,-1.636888597387442,-1.1299154044317192,2.0098549156441994,1.2396880158392594,North,Corporate,Online,Premium,0
0.4485416730081398,0.4203556511460112,0.8072831760987945,-0.168704869436883,-1.908032927387616,1.7111683078638389,North,Corporate,Retail,Basic,1
-1.963028615403405,0.6810292426544503,1.6260232999501705,0.7972580944647407,0.6214565740994635,0.8899246712929029,South,Corporate,Distributor,Basic,1
0.6598395324545194,1.351573711726615,0.6772982415880423,1.8649183867990544,-2.6740656685994275,-1.4486017126819086,North,Corporate,Distributor,Standard,1
-0.704315071617911,0.1645753555527593,-0.7609131484270538,0.2051987358562293,-1.6739924429709183,1.5822956203120704,West,Corporate,Retail,Basic,1
-0.6358073680243737,-1.0904687379965472,0.8921747030270389,-1.1691834305642463,1.2034871192740733,1.0948660941595398,South,Consumer,Distributor,Premium,0
-3.1122167144257724,0.5456193821999444,0.990096210486038,2.5571939517743334,-0.2814638358236681,-1.6014332863611895,,Home Office,Retail,Premium,0
0.2396142076827112,-2.1716596868805023,0.546796635648541,-0.9707581902688408,-0.6956489959687082,-0.714158024750385,South,Home Office,Distributor,Basic,0
-2.956761518937782,-0.8481449961238974,-0.0332554496323942,0.9541895882437303,-2.6029769945789534,1.4099478771450276,West,Consumer,Online,Premium,1
-3.1116415321206223,0.405437057286347,0.3546187298956174,0.6220363680708361,0.0466906500993304,2.5211325611912727,West,Consumer,Online,Basic,1
1.1444368892306236,1.5212672403314489,-1.0429721750710683,0.2712748300503188,0.1668183897541175,0.2175593442875356,South,Home Office,Online,Standard,1
-0.4037365881913692,1.7057305320281664,1.3932341749279458,2.009097918148944,0.1384792279147284,-1.8666966311722213,West,Home Office,Distributor,Premium,0
-2.173127197424421,0.6216962651728494,-2.164942163183286,1.263849900407081,-1.3381798384451828,1.170349497706732,East,Home Office,Online,Basic,1
-2.743964167619691,0.680993132017274,-1.1576241655388153,2.532805753070929,-0.0522692609702322,-1.8954164502534163,West,Home Office,Distributor,Premium,0
-0.5930460832109017,2.818402426166068,-0.4708637997391627,3.130700163079471,0.6673718053500934,-2.9981164917190157,East,Home Office,Distributor,Basic,0
0.1581558855289369,0.7843391985410175,1.0082449836091123,0.2355269767620876,-0.5246660379478589,0.7454097379452493,West,Corporate,Retail,Basic,1
-1.3530283934246163,,-0.7694524437394776,-0.4898141925813631,0.7184665669363237,2.89324692182359,South,Home Office,Distributor,,1
-0.5847865021985159,1.3999886932773828,0.7170197316344559,0.8062326874099417,,-0.9600895139633056,East,Home Office,Distributor,Standard,0
-3.391599305263265,0.8882834463118064,-0.9185306723186816,2.679322506172544,0.0875731860451249,-1.3133239350040418,West,Corporate,Online,Premium,0
-1.4702976803106234,1.4580002183892349,2.14744136489515,2.0222696041800745,0.5084082418807018,-1.3188425232315366,East,Corporate,Retail,Premium,0
-2.060902760531658,-0.9131266564841328,1.0149096990287256,2.384989736566693,-2.963778286234123,-2.7938514132313506,South,Consumer,Distributor,Standard,0
1.0932718906430192,,1.2351627670505962,0.2119052908900516,-2.6158561960854465,2.5396495139250925,South,Corporate,Online,Basic,1
-2.465062606018658,0.3828923343248223,0.1672285972204935,1.9557431922796449,0.00489781909382,-1.3197576989845476,West,Corporate,Retail,Premium,0
-0.3223427101923923,0.8973105033135829,-0.124467960311362,0.7160018563659136,-2.8490465339683477,1.7698604381265408,West,Corporate,Retail,Premium,1
-0.5429874666924115,-1.1512634963903254,-0.5748454206078003,-0.7573008120003137,0.2995503875015877,0.5065298261725688,North,Home Office,Distributor,Basic,0
-1.043671246208886,0.1934088713113108,-2.401488693964217,0.6361693608130884,0.106808244997913,-0.1294559660031067,North,Home Office,Distributor,Basic,1
-3.117701948691691,0.4278336378948033,1.3271684782818294,2.6753422071368647,-0.4749250097588253,-1.9222954497253637,North,Home Office,Distributor,Basic,0
-0.1697885136798196,1.344640690928811,0.9212199365692328,0.7208654348170304,1.7548857551286738,-0.6453784253820823,North,Home Office,Distributor,Premium,0
-0.790879337461929,1.949210429441988,1.0537991505854196,2.0388623256570355,-0.5431485685663007,-0.7293082712297301,East,Consumer,Online,Standard,1
1.7718917183682077,0.6564462483700126,-0.4614883898107505,-0.4847876681635957,0.8832077547205974,-0.4086965649102916,East,Home Office,Retail,,1
-4.111856770570293,1.803640896936776,0.1531794785133625,4.00174700429823,-0.2452253911824828,-2.0788549040417394,,Corporate,Online,Premium,0
0.4489249138840013,0.7237476943413275,-1.634017050273837,-0.0531709532723261,0.033335270788148,0.664176262999022,North,Corporate,Retail,Premium,1
-4.241680672895896,0.934907267684695,0.8402649995293395,2.507348288239985,-1.735008496232382,1.2340689000564289,South,Home Office,Online,Basic,1
1.4154913410483,1.321174826671395,-1.6701390319169638,-0.3132127780011786,0.6606047640897024,0.688062046751162,East,Corporate,Distributor,,1
-1.4043196123938104,1.965362622465893,-0.5844759010200459,1.829627780176228,-1.1025417612841728,0.8088764054237015,North,Consumer,Retail,Premium,1
0.9352063506879804,1.2088032321973043,0.238408244937386,0.3653324889729075,-1.7174319500862227,0.9539223391416544,East,Consumer,Retail,Standard,1
0.6476099840819229,1.8070611079086247,-0.3448025443663528,1.3630966368088866,-0.7095253334535485,-0.8287252723900469,West,Corporate,Retail,Standard,1
-0.6858864315667554,1.1629357850323214,-1.9035640753734333,0.8773845794156299,-0.5562496866446445,0.7397624892605039,West,Corporate,Retail,Standard,1
-1.907609576812507,0.93124125347618,-1.609625370777468,1.648996968775843,1.5706276698045127,-1.3971872045142466,North,Consumer,Distributor,Premium,0
0.9128353085708794,3.692751286764676,0.6218475999581241,2.6133159600626783,,-2.7610911263532247,South,Home Office,Online,Standard,0
-2.635879085519047,1.2590822464802254,0.2683220905939776,1.6195284221266522,-0.3042228592206302,1.124759379021673,North,Home Office,Online,Premium,1
-1.5439962072558857,1.8461998255477745,1.2438719979500463,2.745477637359402,0.7490838968766985,-2.517850214658204,South,Consumer,Retail,Standard,0
-2.877731875114203,-1.546235859427159,0.2071762844705658,0.0115316766222866,0.9535846950432838,0.2845076651604623,North,Consumer,Online,Premium,0
-1.0067144332362252,0.370348335793481,0.3928632948216283,0.7430077349338612,-1.7756278093251727,1.0178818558129072,North,Consumer,Distributor,Premium,1
0.1769256452892574,0.2173598596208418,0.5801151755494071,0.0992589260421998,-2.608880192496988,1.52582250311446,East,Consumer,Online,Premium,1
-0.3409464322783366,-0.0057928208544573,0.5727708978127445,-0.0631715184776318,-0.1428993234303236,0.6036099529493512,North,Home Office,Distributor,Premium,1
-2.3248798808995046,-0.1483384452695317,1.30324765222917,1.486139544035529,-0.0863937490517825,-1.0897300672725894,North,Corporate,Online,Standard,0
-0.985160419998636,0.6922998841856667,0.2442811213977141,0.6383777006448417,-4.061304629229613,3.141494132227776,East,Consumer,Retail,Basic,1
-0.0583586871622651,1.4681441426119684,0.2240389718789687,1.769027378367901,-2.1445531853395954,-0.5976312864653761,West,Corporate,Retail,Premium,1
-1.8244298155681613,-0.5900003843178419,0.0258048426073456,0.1887419179036049,0.3179172307740002,0.5032844464617336,,Consumer,Retail,Standard,0
-0.3610361857199869,1.3469604185091737,-0.7756529519664047,0.5437235229439157,0.2737400433914687,0.9119274256769986,North,Home Office,Distributor,Standard,1
-2.3167318233778,-0.2368763299211307,-1.2760538422133278,2.2105521525047025,-1.8640248274225528,-1.8095963526483296,,Home Office,Online,Premium,0
-0.0643466183740371,,0.0643666133741847,-0.0538401910611172,-0.5084767818434359,0.8081823671717888,South,Consumer,Distributor,Premium,1
0.2470266227437046,0.6997018455992228,-1.6321947945510795,0.2799849054548065,-2.3194214123672867,1.546090165204236,,Home Office,Distributor,Premium,1
0.9320456819187668,1.0534041511425134,-0.5537385411473952,0.3261461564446881,-1.4472482540420752,0.6535193387539643,East,Consumer,Retail,Premium,1
0.1851059400779446,0.2033741305182671,0.0090403340080959,-1.2253459870626209,2.716688801440528,1.2592654868807207,West,Home Office,Online,Standard,0
-0.4658964986561074,1.6780395714425222,-0.6483256383912777,0.5365748046793528,-1.241204656292188,2.4759259514191454,East,Home Office,Distributor,Basic,1
-0.2117899065982661,0.9689298012543582,0.1765391052232915,0.2781215052279772,2.027370551421382,-0.2799494402203253,South,Consumer,Retail,Basic,0
-1.2141891730233223,1.7508421080763972,-1.425548680663338,2.4240701320300166,-1.4085568442651006,-0.912754619382087,East,Corporate,Distributor,Basic,1
-3.485509038090875,0.7464759191370653,0.3833188022500358,2.110438601024902,-2.223045386064829,1.365150893424249,South,Home Office,Retail,Standard,1
-1.519132103084574,2.3676674800110176,1.1097772662165513,2.826467593938814,0.7438250278583562,-1.9724762474744224,West,Home Office,Online,Premium,0
-2.17869266749152,0.5454180996822955,0.9372657509978368,-0.1028853626839063,0.3009901085549733,3.23892591943834,South,Corporate,Retail,Standard,1
-3.867050329106237,-1.0677409815979302,-0.8577024859210398,0.200414869146565,,3.10080386757288,East,Consumer,Distributor,Premium,1
-0.090534907597705,-1.6136676395453795,-0.638731782439371,-0.6087262138076525,-0.6336949333631089,-0.4262159928594561,North,Corporate,Retail,Premium,0
-0.8487346695572616,-0.9975234856319382,0.9170490654494148,1.0295200722719895,-2.3185163607625725,-1.4774902243510042,West,Consumer,Retail,Standard,0
-0.6075741566314151,-0.8014169031086644,-0.3938101916857425,-0.2207227281991735,-0.3307136250955441,0.2250958198697581,East,Consumer,Distributor,Basic,0
-0.8221167888331044,2.903712365085252,0.074446325844079,3.015412216520277,0.651603979126131,-2.342407001034994,South,Corporate,Online,Standard,0
0.5813346456948324,0.6073257151273038,0.3158269104670465,-0.0904022253830204,-0.378470621788868,0.6947721678038068,East,Corporate,Distributor,Basic,1
-3.1806263327429183,0.7480643228154906,-0.5579945489191556,2.1148093222471847,,-0.4686404020477539,West,Corporate,Retail,Standard,0
0.663201897353406,0.8473895848664771,0.6348509213707668,0.0525723562304742,1.3852240546190095,-0.4867421016257557,North,Home Office,Distributor,Standard,0
-1.9171388022156,0.7230109588875591,-0.2358897398940999,1.3073916830781378,-1.461346723698964,1.0119480618031769,West,Consumer,Retail,Standard,1
-0.3559523684686185,1.4187668707219503,-0.4418779354168608,1.3613020165515914,-2.129918058383484,0.6032302054779687,North,Home Office,Distributor,Premium,1
-1.359966969953333,-0.7221580163862169,0.0578250030600302,1.1761284950963076,-0.8812091943794115,-1.7600593616132572,North,Consumer,Distributor,Premium,0
0.1983289681010855,0.9035417908194274,-1.1072936379205462,0.0182015632208769,-1.0846542525805598,1.7351060680558477,East,Consumer,Retail,Basic,1
-1.7862443509514692,0.2947914539911749,1.859913376280824,0.760149504193712,-2.175892634549876,1.9748878747505147,West,Corporate,Distributor,Standard,1
-1.4692588806009486,0.517113973361204,1.257544740753988,0.8017543670022574,-0.2999744214527522,0.6764038674147155,East,Consumer,Retail,Basic,1
-0.1527287097381209,-2.834295522665752,0.754167932537061,-1.4379055098440996,-0.6054662910750932,-0.2101459198408571,West,Corporate,Online,Basic,0
0.8556234109085059,0.6270962086754883,2.5916320389325507,-0.2263066200349927,0.0177961674076518,0.4921410167928808,North,Home Office,Retail,Premium,1
-0.2174696618330585,0.6058580568780421,-0.554151199004564,0.35814516578007,-3.488776689391379,2.469914821374237,South,Home Office,Online,Standard,1
-0.94364423439733,-1.3017792477237071,-0.1087588699978918,0.4065610156339733,-1.412207521727565,-0.9253076867914662,West,Consumer,Online,Premium,0
-1.1192448568856823,-0.4184759331306394,-1.09396678994545,1.6061205849135425,-2.502991725864411,-1.5724635384197032,South,Corporate,Retail,Premium,0
-0.1427389529917913,1.1430253519958378,-0.1292716160867121,0.641730078469855,-2.481766449152921,1.873929702501441,West,Home Office,Distributor,Premium,1
1.559721349774526,1.3572329596769972,-1.4105150452078066,-0.3184062707282123,-0.8622357894619487,1.549409689089789,South,Home Office,Retail,Premium,1
-0.2891486543883528,0.6377541849140653,-0.0583523432712777,0.4839709895081324,0.3486525480830806,-0.1064274655604819,East,Consumer,Online,Premium,0
-0.3525600361052239,0.6292568254462239,-0.0303961799457072,0.466837282923733,-1.6101085354850826,1.2194702658986405,East,Home Office,Retail,Standard,1
-0.7297661318170638,-0.0199247710164625,-1.2418187131213303,0.0238614776944355,-1.1915294624263273,1.4638596553892358,East,Corporate,Distributor,Standard,1
-0.8100240393158067,-1.0600865022024817,0.0763595690216163,0.2201513064811064,-1.1954224924755896,-0.4195241722695187,South,Home Office,Online,Standard,0
-2.791867459429984,1.2007635721894905,-0.95298001836873,1.381572730737366,-0.8569724849064724,2.1152567761216243,East,Corporate,Retail,Basic,1
-2.1972948242165984,-0.1719159931330685,-2.110571436448588,0.7492683112048625,1.0308471262967576,-0.2387716971836566,North,Consumer,Online,Basic,0
0.8241533355437034,1.3351969659709402,0.7267563182676583,0.8085494573551142,-0.162176698157768,-0.753772490044478,West,Home Office,Distributor,Standard,1
-1.2167818567424744,-0.8491385696272769,-1.656046161756673,0.2555815283469812,0.4216257542735226,-0.7629005917043563,West,Home Office,Distributor,Basic,0
-1.7859886449650002,0.1684572762090377,0.3021123277243494,2.6927294336270893,-2.22907130775362,-2.7029788767385607,East,Consumer,Retail,Premium,0
-0.2678167043233734,0.2407435519351551,-0.5041516533341069,-0.581118797653616,1.756318845226398,0.9043139217515734,North,Home Office,Online,Basic,0
-2.4601117962896057,2.8966922998685067,0.5923879172976735,4.391714868039154,,-3.7501025491105433,West,Consumer,Distributor,Basic,0
0.2576219972077812,0.5546305901305857,-1.1941293832527566,-0.2693503313039034,-1.1056120795556992,1.8488077730851828,North,Home Office,Retail,Premium,1
-0.3866922473584048,-0.0561676091295268,1.0211152887131614,0.6199622423502763,-1.8189934274797217,0.0314993333323214,South,Consumer,Online,Premium,1
-1.3320273161702707,-1.0764639537656369,-0.1489357649349515,1.0915613383867346,-1.064254006674365,-1.993608016148329,North,Consumer,Online,Premium,0
0.01896070557286,-1.9996369126327056,-0.0875873893406719,-1.4113954074197654,-0.288426258472196,0.5553697983902899,North,Home Office,Retail,Standard,0
-1.334596776303484,-0.8051723300003713,-0.8244933785122421,-0.8247015698080572,1.547766147154811,1.2547439495111483,South,Home Office,Distributor,Premium,0
-0.7557354380068112,-1.5919988073072555,1.0216540118618471,-0.0729576908380394,-1.3043504276240463,-0.4985306590073034,South,Corporate,Distributor,Basic,0
1.002966353421134,0.5822394718548849,-0.4725627484867366,-0.0428292055402276,-0.2820840427085243,0.0233107085918007,North,Corporate,Online,Basic,1
1.515182534646874,1.117842597812004,0.4425506999919482,-0.2538169374674617,1.7517949882096806,-0.5409171091341605,West,Home Office,Online,Standard,1
2.154019158959537,1.5342913010372077,-1.049416167593598,-0.1667335825894651,-0.2865300914785949,0.4381112302873683,West,Home Office,Distributor,Standard,1
-0.7631549807102782,1.3683846081077249,-0.2908977195590145,1.8828971039841629,-0.0862288287043233,-1.526487990276222,South,Home Office,Online,Basic,0
1.20468206190443,1.7119289440566032,-2.1736359204016105,0.193104338419595,-1.2070553300679994,1.4737174699115068,West,Corporate,Retail,Standard,1
2.033351373407104,2.331312174488072,-1.067659156920955,0.37520866497873,-1.461663032478969,1.1983830642842288,,Consumer,Online,Premium,1
-0.979466713086493,1.998838920171544,0.216925144256164,1.079434395965273,0.2898955548318873,1.275026312871251,East,Home Office,Distributor,Standard,1
1.98429297573321,1.6816960616020027,-1.2923056411777225,0.1545757926139493,0.5175870934889857,-0.4178973320762937,West,Home Office,Online,Premium,1
-0.0201048763484119,0.9984217475189976,-0.5346040429924402,0.4941204950316473,-2.818246224498474,2.0855540256137983,East,Consumer,Distributor,Standard,1
-0.9736279786359316,2.1478145257192405,1.2397717776125452,2.4323828391472864,0.8003716674079385,-2.00393899881277,East,Consumer,Retail,Basic,0
-0.8351711025670392,0.948593002933643,-0.1829449659911509,0.6962068822627083,1.7540624206707998,-0.4328760380738812,East,Consumer,Retail,Basic,0
-1.200902783952902,2.041650990738259,-0.104430139648849,2.868717050865416,0.6245477239629752,-2.8207110207353088,North,Consumer,Distributor,Premium,0
-0.1794583128298476,1.0433329106283882,0.302219013454316,1.2951035064067125,-1.2428367392484645,-0.5384102600046083,North,Home Office,Distributor,Standard,1
-0.5049320149254326,1.6039341869890194,0.133414863062127,1.0818984071320308,-0.7491457090060822,0.8249020996661418,West,Corporate,Distributor,Premium,1
-0.7095249536629797,0.6184424355934574,-1.8826766495815757,0.2065114579644124,-2.548674146392869,2.7942169387299893,South,Consumer,Retail,Premium,1
-0.0349557084636648,-2.0159294795619656,1.6483779681027078,-1.0430878780134456,-0.7213497346104731,-0.0003679895105839,West,Consumer,Distributor,Basic,0
0.5089632013404272,0.9241721035711454,1.999253243297493,0.128049452090543,-2.6648566862753604,2.157737306863444,East,Consumer,Retail,Basic,1
0.189995394443992,0.4777432692435875,0.7503175519197317,0.637224071037972,-2.3325044903425,0.4569983318496556,North,Consumer,Distributor,Standard,1
0.3256822657725335,2.7439805295483826,1.493316238544364,1.7381376887554465,-0.2576806403337567,-0.2732122418217724,West,Consumer,Distributor,Premium,1
-0.2307933807823126,-0.065012308690743,1.015070894697617,0.2387660719433962,,-0.8265979264133518,South,Corporate,Distributor,Premium,1
0.0789210517566063,1.9709924815056203,0.8606426100301885,1.5948484286645004,-1.2980008135172096,-0.1393291384903681,West,Corporate,Online,Premium,1
0.0566828828325544,0.8623294900456981,0.2928982212317279,0.3465328985220951,-2.6863567660867487,2.0661164143630693,North,Consumer,Retail,Premium,1
-1.5549856707298173,-0.0095252999235118,1.0033348932602737,0.3796788609572437,-1.600526766298042,1.8083057113428944,East,Consumer,Retail,Basic,1
1.5368170867742696,1.1129247536458748,-0.567981243751943,-0.0332507703660884,-0.3076452403671329,0.2031264425750274,North,Corporate,Retail,Basic,1
1.9452778431307487,-3.9023595990874473,-0.906046915333168,-3.0570652223993267,-1.6334865465566968,0.3685623334540671,East,Corporate,Online,Premium,0
-1.1601577647242314,-1.0527216939655544,-0.9327735927430724,1.1182375343711777,-1.7746642934376282,-1.7647356455475136,East,Consumer,Retail,Premium,0
-1.5105371795639777,0.7216245501791172,-0.1383413976758987,0.8185427665395772,-1.5891673125828572,1.7886695520694191,South,Corporate,Retail,Basic,1
0.7772880353713298,-0.3214768701204116,0.0590788651723242,0.7666843865179234,-3.5615672170675405,-0.8838321672878775,North,Corporate,Online,Premium,1
0.8659065289963324,-3.009220546753383,0.4252788003512125,-2.299551759860085,-0.2781123552744127,0.2295913187321099,West,Consumer,Distributor,Standard,0
-0.9958428525570996,1.862231994540961,0.3434041359506375,1.0555781187588011,-0.1269140670039757,1.411449210227107,East,Corporate,Online,Premium,1
-2.5134875342765923,0.98660260276784,-1.0928823629855495,1.496117511300472,-1.5059736684223095,1.6364946288539846,East,Home Office,Distributor,Standard,1
-3.017203350647387,-0.2832160235424825,1.867236506384149,1.1381500655559196,0.7540663111213379,-0.2376921784819341,West,Home Office,Online,Premium,0
-0.0220928723008823,2.8713255217136675,-0.6046511155691485,2.2602182850219927,1.4670196437210483,-2.0105532724003394,South,Consumer,Online,Basic,0
-1.0934026351709425,-0.9483127119786452,-0.5469024476736456,1.1016594458378788,-1.807419372411928,-1.6266836389495758,North,Consumer,Retail,Basic,0
-1.5563397499608844,1.9855859093703985,0.1853630605907913,3.295348316073257,0.1217887479585752,-3.1960266075186667,North,Consumer,Distributor,Premium,0
-1.55045494107484,1.1035624842127814,0.5603790811326997,0.6215669358995121,0.0088488963772428,1.8476680233618492,North,Home Office,Online,Standard,1
-1.096530632170731,-1.5949498553125134,0.4646462565806248,-1.6869472737175066,1.664002518759038,1.7905058919549155,West,Home Office,Online,Standard,0
2.4499300422120864,1.108452568614762,1.2652045061242925,-0.6585608376774056,-1.3491202002977165,1.3117660562164368,South,Home Office,Online,Premium,1
-0.6524058298135508,-1.3822013911805235,-0.1848174096288163,0.1357007068327382,-0.8472495853327667,-1.0820714426431743,North,Corporate,Distributor,Premium,0
-1.9586128928568007,-1.1189463721177209,1.975886828106188,-0.6538226041245644,1.5251135538239375,1.09722936824998,West,Home Office,Distributor,Premium,0
0.928367446527666,0.8143577961565435,0.2918356353183032,-0.1016042161821051,-1.0882962829687033,1.0864503166325148,South,Consumer,Online,Standard,1
0.7595761864428399,0.8512084743610896,0.680246971080191,0.1831941211014827,-1.53484705391101,0.9383988245913036,,Consumer,Online,Basic,1
1.1745736121400934,1.8623933816770264,-0.6343721217092051,0.5385349809941191,-0.2269689674427466,0.3019614809964432,South,Home Office,Retail,Premium,1
-1.1975396384661643,1.384558804045443,-0.9019817639223664,1.5754906369800128,1.2415608149367243,-1.1385501530863094,West,Consumer,Online,Basic,0
0.911270594750524,1.386274559641315,-0.9953401113337448,-0.0551948593553289,-2.099555466795533,2.463291478581412,South,Home Office,Distributor,Premium,1
-1.4421299293282002,0.8176248023918381,-2.0436744010890786,1.653927021177786,-0.0510019641985275,-1.0682859967076015,North,Consumer,Retail,Basic,0
-1.6602051892368916,-0.0468453606851675,-1.314780279484862,0.5116431787726734,0.8209977750737205,0.0416853729693371,North,Consumer,Retail,Premium,0
-1.1385595570600588,-1.0160828503643102,-0.9766246566370304,1.2139944201902746,-1.7915549605200314,-1.9488358793034812,East,Corporate,Online,Premium,0
-0.3000217135917724,3.794899728757757,-0.0806698376965427,3.9463627262708414,0.599774615681734,-3.766720927428066,South,Consumer,Retail,Basic,0
1.3540122925649736,0.8988285314130742,0.2393125123442127,-0.115241956504311,-0.0873244698761275,0.1461130182057245,North,Corporate,Online,Premium,1
-1.3304663392327414,0.8210994414753365,-1.1695519564005432,0.5331026694513352,-0.3018980736380217,1.5970059234729304,West,Home Office,Distributor,Basic,1
-2.478213147604559,0.9494427947112284,-0.0842233424843652,2.079480891893184,-0.3762565595996073,-0.5313901047352521,East,Consumer,Retail,Basic,0
0.1281673189404633,,0.8178427916950044,0.5743043043983485,-3.176660118039041,-2.007896419763787,South,Corporate,Online,Premium,0
-2.031847385074535,1.2130352639019697,1.5197843696825537,2.160888212061221,1.2911167665685204,-1.8743300217656187,North,Corporate,Online,Basic,1
0.2875846152336501,-1.334609313880569,0.3703680913424113,-0.7970258977804101,-0.4397590540059628,-0.1158007788530677,West,Consumer,Online,Basic,0
-1.3399771228143076,-0.9068760607810162,0.2966613678694433,0.7770457561615626,-0.6187101363554465,-1.2806962707698524,North,Home Office,Distributor,Premium,0
-0.4317603238339383,0.1226698623859877,-1.597099101986282,0.4798965666707083,-1.4065133707714836,0.4107315697541142,East,Corporate,Distributor,Standard,1
-0.0156899652163444,0.4165559820791167,-0.0254629560781427,0.0296092902174825,-2.33386816429154,2.0180020291917384,North,Home Office,Distributor,Premium,1
-0.7688947066261069,2.0765498502855197,0.5524028977717556,1.345609510134841,-0.3486613352226235,0.9338694680903123,East,Corporate,Online,Basic,1
-0.1008088676180458,3.249273022745212,-1.539494016379923,1.7642020915615606,1.5092617186578283,-0.2385105755406471,North,Home Office,Online,Standard,1
-1.5432791347361956,-0.0814383066328241,1.8923176525712408,0.1480398249226636,1.1866727751520738,0.4853067169062286,West,Corporate,Online,Premium,0
-0.1158080510024028,,-0.2932477227563874,-1.3252790705308757,2.438727594933713,1.5113933097212238,East,Corporate,Distributor,Premium,0
-1.2951399044377698,,0.1978933944956276,0.6816058430516895,-0.6609040426013175,-1.2900730266984115,North,Corporate,Distributor,Premium,0
-2.612027486954672,,-0.7081804539439164,3.385761445019873,-3.1623839819751702,-2.193198747997658,South,Consumer,Online,Standard,0
0.1399294486023874,1.786456251325443,0.7254387571203424,0.8954593046672144,-0.570765535215749,0.7072405870288867,South,Consumer,Distributor,Premium,1
1.6980284036671711,1.640359773115453,0.1370053352168096,-0.0171865258349879,-1.4746301490837526,1.48814088816967,North,Consumer,Online,Basic,1
-0.7750887618170947,0.3411519623415607,-0.5890139959929296,0.5412725467025532,-1.026541886207716,0.723751226539863,South,Consumer,Retail,Premium,1
